id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt
68212760,6000,6000,6000,36 months,8.49,189.38,B,B1,Data Systems Coordinator,4 years,OWN,42000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68212760,,debt_consolidation,Debt consolidation,494xx,MI,26.06,0,6757.948172,6757.95,6000,757.95,0,0,0,Apr-18,1841.15
68376320,5000,5000,5000,36 months,6.99,154.37,A,A3,Administration,10+ years,MORTGAGE,61000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68376320,,debt_consolidation,Debt consolidation,483xx,MI,30.53,4,5290.760222,5290.76,5000,290.76,0,0,0,Apr-17,2034.43
68616045,18000,18000,18000,36 months,6.49,551.61,A,A2,Airworthiness Specialist,10+ years,MORTGAGE,100000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68616045,,debt_consolidation,Debt consolidation,710xx,LA,10.49,0,19801.95208,19801.95,18000,1801.95,0,0,0,Jul-18,3808.5
68436190,1000,1000,1000,36 months,13.99,34.18,C,C4,Teacher's Assistant,10+ years,RENT,30000,Source Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68436190,,other,Other,381xx,TN,31.08,0,408.22,408.22,288.28,119.94,0,0,0,Jan-17,34.18
68485231,3850,3850,3850,36 months,13.44,130.54,C,C3,Inventory Manager,< 1 year,MORTGAGE,45000,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68485231,,debt_consolidation,Debt consolidation,691xx,NE,22.59,1,4670.837763,4670.84,3850,820.84,0,0,0,May-18,1131.89
68586953,2000,2000,2000,36 months,11.99,66.42,C,C1,Clerk,4 years,RENT,35000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68586953,,debt_consolidation,Debt consolidation,481xx,MI,4.01,0,2387.3122210901997,2387.31,2000,387.31,0,0,0,Nov-18,1.17
68396312,20000,20000,20000,60 months,10.78,432.66,B,B4,Commercial Estimator,7 years,OWN,56000,Not Verified,15-Dec,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68396312,,debt_consolidation,Debt consolidation,327xx,FL,21.8,0,16500.97,16500.97,11398.11,5102.86,0,0,0,Mar-19,432.66
67298976,10175,10175,10175,60 months,19.89,268.96,E,E3,Communications Manager,3 years,MORTGAGE,63900,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67298976,,credit_card,Credit card refinancing,154xx,PA,20.28,1,14126.95465,14126.95,10175,3951.95,0,0,0,Apr-18,7156.6
68376303,10000,10000,10000,36 months,6.99,308.73,A,A3,Technical Writer,< 1 year,MORTGAGE,70000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68376303,,home_improvement,Home improvement,852xx,AZ,21.79,0,10543.79,10543.79,10000,543.79,0,0,0,Nov-16,7761.77
68577043,20000,20000,20000,60 months,9.8,422.98,B,B3,Pipefitter,5 years,MORTGAGE,52000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68577043,,debt_consolidation,Debt consolidation,234xx,VA,17.75,0,23772.97095,23772.97,20000,3772.97,0,0,0,May-18,12298.07
68466189,35000,35000,35000,36 months,10.78,1142.22,B,B4,Sales Engineer,10+ years,MORTGAGE,110000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68466189,,credit_card,Credit card refinancing,300xx,GA,25.38,0,39197.025223761004,39197.03,35000,4197.03,0,0,0,May-17,22116.13
68544404,20000,20000,20000,36 months,12.88,672.73,C,C2,Administrator,10+ years,RENT,93534,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68544404,,debt_consolidation,Debt consolidation,950xx,CA,13.95,0,24146.737012717997,24146.74,20000,4146.74,0,0,0,Oct-18,2655.16
67809379,14000,14000,14000,60 months,20.5,374.83,E,E4,Paralegal,8 years,MORTGAGE,45000,Not Verified,15-Dec,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67809379,,debt_consolidation,Debt consolidation,292xx,SC,24.8,0,14203.68,14203.68,7174.78,7028.9,0,0,0,Feb-19,374.83
68616197,20000,20000,20000,36 months,6.49,612.89,A,A2,Manager,2 years,MORTGAGE,95000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68616197,,debt_consolidation,Debt consolidation,372xx,TN,12.63,0,20536.26,20536.26,20000,536.26,0,0,0,Jun-16,18102.73
68386416,12250,12250,12250,36 months,14.85,423.76,C,C5,RDA,4 years,RENT,26679.38,Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68386416,,debt_consolidation,Debt consolidation,920xx,CA,34.1,0,4212.33,4212.33,2878.34,1333.99,0,0,0,Nov-16,423.76
68526250,15000,15000,15000,36 months,5.32,451.73,A,A1,Sales,8 years,MORTGAGE,90000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68526250,,credit_card,Credit card refinancing,637xx,MO,16.91,0,16058.154895341799,16058.15,15000,1058.15,0,0,0,Nov-17,6582.9
68496489,10000,10000,10000,36 months,5.32,301.15,A,A1,faculty,10+ years,RENT,80000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68496489,,credit_card,Credit card refinancing,900xx,CA,5.27,0,10833.92484,10833.92,10000,833.92,0,0,0,Jan-19,301.06
68436340,3600,3600,3600,36 months,10.78,117.49,B,B4,Financial Advisor,7 years,MORTGAGE,39000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68436340,,credit_card,Credit card refinancing,606xx,IL,9.48,0,4224.024786,4224.02,3600,624.02,0,0,0,Jan-19,117.26
68445972,5000,5000,5000,36 months,11.99,166.05,C,C1,Cpar,10+ years,MORTGAGE,68500,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68445972,,home_improvement,Home improvement,070xx,NJ,16.36,3,5969.369607,5969.37,5000,969.37,0,0,0,Jan-19,165.95
68466298,35000,35000,35000,60 months,11.99,778.38,C,C1,Systems Administrator,10+ years,MORTGAGE,80000,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68466298,,credit_card,Credit card refinancing,376xx,TN,26.84,0,41625.72833,41625.73,35000,6625.73,0,0,0,Nov-17,25338.03
68577081,13000,13000,13000,36 months,12.88,437.28,C,C2,Administrative Assistant III,10+ years,MORTGAGE,38000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68577081,,home_improvement,Home improvement,391xx,MS,25.89,0,14834.307255663998,14834.31,13000,1834.31,0,0,0,Apr-17,8698.45
68356287,4000,4000,4000,36 months,16.59,141.8,D,D2,Information Technology Specialist,5 years,OWN,35000,Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68356287,,debt_consolidation,Debt consolidation,785xx,TX,11.45,0,2178.7,2178.7,1222.67,619.7,0,336.33,60.5394,Feb-17,141.8
68406733,22450,22450,22450,60 months,18.99,582.25,E,E1,SERGEANT FIRT CLASS ,10+ years,MORTGAGE,74000,Source Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68406733,,debt_consolidation,Debt consolidation,985xx,WA,33.18,1,13332.54,13332.54,6238.41,7094.13,0,0,0,Dec-17,582.25
68486534,4800,4800,4800,36 months,11.99,159.41,C,C1,graphic designer ,1 year,RENT,45000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68486534,,credit_card,Credit card refinancing,752xx,TX,10.29,0,5706.616719594001,5706.62,4800,906.62,0,0,0,Aug-18,852.31
68485971,21275,21275,21275,36 months,14.85,735.95,C,C5,Driver Manager,4 years,MORTGAGE,56035,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68485971,,debt_consolidation,Debt consolidation,557xx,MN,32.79,0,24006.8363,24006.84,21275,2731.84,0,0,0,Jan-17,15955.27
67358467,15000,15000,15000,36 months,5.32,451.73,A,A1,RN Quality Coordinator,10+ years,RENT,100000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67358467,,credit_card,Credit card refinancing,921xx,CA,15.76,0,15892.846644296002,15892.85,15000,892.85,0,0,0,Jun-17,8676.25
68426094,12000,12000,12000,36 months,12.88,403.64,C,C2,IT Manager,4 years,MORTGAGE,110000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68426094,,credit_card,Credit card refinancing,786xx,TX,9.44,0,13808.79836,13808.8,12000,1808.8,0,0,0,Jun-17,7372.03
68586878,34125,34125,34125,60 months,17.27,853.06,D,D3,Pharmacist,10+ years,MORTGAGE,132000,Verified,15-Dec,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68586878,,home_improvement,Home improvement,275xx,NC,28.86,0,32334.43,32334.43,18136.31,14198.12,0,0,0,Feb-19,853.06
68566246,9650,9650,9650,36 months,12.88,324.59,C,C2,Human Resource Specialist,< 1 year,RENT,55500,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68566246,,debt_consolidation,Debt consolidation,024xx,MA,15.18,1,11677.10107,11677.1,9650,2027.1,0,0,0,Jan-19,333.71
68566149,24000,24000,24000,36 months,9.8,772.17,B,B3,Manager,10+ years,MORTGAGE,100000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68566149,,debt_consolidation,Debt consolidation,349xx,FL,15.46,0,27096.72073,27096.72,24000,3096.72,0,0,0,Sep-17,12369.06
68340530,35000,35000,35000,36 months,10.78,1142.22,B,B4,Supervision and Risk Coordinator,10+ years,MORTGAGE,134000,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68340530,,debt_consolidation,,762xx,TX,23.09,0,41047.57148,41047.57,35000,6047.57,0,0,0,Nov-18,3406.71
68366327,25000,25000,25000,36 months,5.32,752.87,A,A1,Excavting business ,10+ years,MORTGAGE,125000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68366327,,credit_card,Credit card refinancing,557xx,MN,6.66,1,27084.83178,27084.83,25000,2084.83,0,0,0,Jan-19,752.85
68446030,9100,9100,9100,36 months,7.91,284.79,A,A5,Maintenance Technician,10+ years,MORTGAGE,40000,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68446030,,debt_consolidation,Debt consolidation,488xx,MI,12.57,0,10242.167,10242.17,9100,1142.17,0,0,0,Jan-19,284.52
68192729,25000,25000,25000,60 months,14.85,592.79,C,C5,Underwriter,2 years,MORTGAGE,118450,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68192729,,debt_consolidation,Debt consolidation,017xx,MA,25.97,0,26486.63,26486.63,25000,1486.63,0,0,0,May-16,24605.14
68546877,18000,18000,18000,36 months,7.49,559.83,A,A4,Recovery Coordinator,6 years,OWN,60000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68546877,,credit_card,Credit card refinancing,331xx,FL,35,0,20124.50212,20124.5,18000,2124.5,0,0,0,Dec-18,380.28
68386356,10800,10800,10800,36 months,11.48,356.04,B,B5,Lead Programmer Analyst,10+ years,OWN,123000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68386356,,credit_card,Credit card refinancing,852xx,AZ,23.62,0,11787.47,11787.47,10800,987.47,0,0,0,Dec-16,8244.29
68606383,9600,9600,9600,36 months,9.17,306.04,B,B2,Director,2 years,MORTGAGE,150000,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68606383,,debt_consolidation,Debt consolidation,329xx,FL,5.54,0,10676.36643,10676.37,9600,1076.37,0,0,0,Aug-17,5179.88
68476092,3600,3600,3600,36 months,11.48,118.68,B,B5,Environmental Technician,3 years,MORTGAGE,55000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68476092,,debt_consolidation,Debt consolidation,441xx,OH,14.1,0,4266.713648,4266.71,3600,666.71,0,0,0,Jan-19,118.65
68526124,12000,12000,12000,60 months,12.88,272.31,C,C2,Police Officer,10+ years,OWN,100000,Not Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68526124,,credit_card,Credit card refinancing,104xx,NY,12.31,3,7987.1,7987.1,3941.35,2844.93,105,1095.82,197.2476,Mar-18,287.31
68445999,35000,35000,35000,60 months,11.99,778.38,C,C1,Controller,6 years,MORTGAGE,88000,Source Verified,15-Dec,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68445999,,credit_card,Credit card refinancing,970xx,OR,13.3,1,29520.16,29520.16,19695.43,9824.73,0,0,0,Feb-19,778.38
68486599,12000,12000,12000,36 months,6.49,367.74,A,A2,Patrolman,10+ years,MORTGAGE,65000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68486599,,home_improvement,Home improvement,190xx,PA,19.24,0,13001.18262,13001.18,12000,1001.18,0,0,0,Oct-17,5657.2
68506121,18000,18000,18000,36 months,6.99,555.71,A,A3,Manager Client Relations,8 years,MORTGAGE,89000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68506121,,credit_card,Credit card refinancing,550xx,MN,13.88,1,19917.27965,19917.28,18000,1917.28,0,0,0,Jun-18,4374.88
68202804,22925,22925,22925,60 months,16.59,564.71,D,D2,Controller,< 1 year,RENT,51000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68202804,,debt_consolidation,Debt consolidation,930xx,CA,31.04,0,30716.805874656602,30716.81,22925,7791.81,0,0,0,Jul-18,14393.04
68425997,8000,8000,8000,36 months,6.49,245.16,A,A2,Health Coverage Coordinator,3 years,RENT,120000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68425997,,credit_card,Credit card refinancing,945xx,CA,4.91,0,8814.079795888001,8814.08,8000,814.08,0,0,0,Dec-18,244.98
68596328,7000,7000,7000,36 months,8.49,220.95,B,B1,Doctor,3 years,MORTGAGE,100000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68596328,,home_improvement,Home improvement,481xx,MI,29.75,2,7945.555017,7945.56,7000,945.56,0,0,0,Jan-19,220.56
68546741,4500,4500,4500,36 months,9.8,144.79,B,B3,Transportation Security Officer ,5 years,MORTGAGE,39600,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68546741,,debt_consolidation,Debt consolidation,207xx,MD,22.82,0,4575.83,4575.83,4500,75.83,0,0,0,Mar-16,4437.16
68366309,11500,11500,11500,36 months,19.48,424.35,E,E2,,,RENT,33888,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68366309,,other,Other,234xx,VA,39.16,0,15245.02254,15245.02,11500,3745.02,0,0,0,Jan-19,423.88
68416138,18725,18725,18725,60 months,17.97,475.19,D,D4,Legal Administrative Assistant,10+ years,MORTGAGE,50000,Not Verified,15-Dec,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68416138,,home_improvement,Home improvement,337xx,FL,25.83,0,18010.49,18010.49,9874.44,8136.05,0,0,0,Feb-19,475.19
68415392,19500,19500,19500,60 months,19.89,515.44,E,E3,General Manager,10+ years,MORTGAGE,85000,Source Verified,15-Dec,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68415392,,debt_consolidation,Debt consolidation,371xx,TN,25.4,2,19532.85,19532.85,10062.65,9470.2,0,0,0,Feb-19,515.44
68496453,5000,5000,5000,36 months,9.17,159.4,B,B2,Teacher,4 years,MORTGAGE,52000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68496453,,other,Other,774xx,TX,24.79,0,5728.672922,5728.67,5000,728.67,0,0,0,Nov-18,474.84
68376196,5000,5000,5000,36 months,8.49,157.82,B,B1,"Manager, Consulting",2 years,MORTGAGE,141934,Not Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68376196,,credit_card,Credit card refinancing,781xx,TX,25.58,1,5256.93,5256.93,4549.28,692.65,15,0,0,Feb-19,364
68536806,2800,2800,2800,36 months,17.27,100.21,D,D3,IT,7 years,RENT,114400,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68536806,,debt_consolidation,Debt consolidation,337xx,FL,6.34,0,3605.9691780503003,3605.97,2800,805.97,0,0,0,Dec-18,198.84
68062777,14150,14150,14150,60 months,13.44,325.16,C,C3,,,OWN,28321,Not Verified,15-Dec,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68062777,,credit_card,Credit card refinancing,149xx,NY,13.56,0,12329.67,12329.67,7841.28,4488.39,0,0,0,Feb-19,325.16
67799895,12000,12000,12000,36 months,9.8,386.09,B,B3,Consultant,8 years,RENT,75000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67799895,,small_business,Business,537xx,WI,14.11,0,13872.850770160701,13872.85,12000,1872.85,0,0,0,Oct-18,1534.3
68446125,16075,16075,16075,36 months,12.88,540.71,C,C2,truck driver,3 years,OWN,66666,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68446125,,debt_consolidation,Debt consolidation,454xx,OH,13.29,0,18178.3384,18178.34,16075,2103.34,0,0,0,Mar-17,10723.43
68386395,21000,21000,21000,36 months,9.17,669.46,B,B2,Flight Paramedic,4 years,MORTGAGE,85000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68386395,,credit_card,Credit card refinancing,178xx,PA,14.65,1,23258.88918,23258.89,21000,2258.89,0,0,0,Jul-17,11904.82
68606458,20000,20000,20000,36 months,5.32,602.3,A,A1,RN / CDI Specialist,10+ years,MORTGAGE,71665,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68606458,,debt_consolidation,Debt consolidation,626xx,IL,12.31,0,21667.84967,21667.85,20000,1667.85,0,0,0,Jan-19,602.13
66096897,19200,19200,19200,60 months,9.17,400.15,B,B2,Purchasing director,10+ years,MORTGAGE,132000,Not Verified,15-Dec,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66096897,,home_improvement,Home improvement,913xx,CA,20.33,0,15181.25,15181.25,11125.43,4055.82,0,0,0,Feb-19,400.15
67890239,28000,28000,28000,60 months,8.49,574.33,B,B1,Associate Product Manager,5 years,MORTGAGE,95000,Source Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67890239,,credit_card,Credit card refinancing,760xx,TX,19.6,0,13892.52,13892.52,6349.89,2806.37,0,4736.26,47.3626,May-17,574.33
68453653,15000,15000,15000,36 months,9.8,482.61,B,B3,Senior Research & Development Tech.,2 years,RENT,89000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68453653,,debt_consolidation,Debt consolidation,950xx,CA,19.5,0,16072.39,16072.39,15000,1072.39,0,0,0,Nov-16,11749.32
68446180,15000,15000,15000,36 months,17.27,536.81,D,D3,Case Manager GS13,7 years,RENT,101000,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68446180,,debt_consolidation,Debt consolidation,935xx,CA,39.87,0,18498.61408,18498.61,15000,3498.61,0,0,0,Oct-17,7798.39
68516266,35000,35000,35000,60 months,19.48,917.19,E,E2,Internet manager,2 years,RENT,84000,Source Verified,15-Dec,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68516266,,debt_consolidation,Debt consolidation,711xx,LA,14.93,1,34758.53,34758.53,18136.3,16622.23,0,0,0,Feb-19,917.19
67848475,24000,24000,24000,36 months,13.99,820.15,C,C4,Sr Field Project Coordinator,10+ years,MORTGAGE,120000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67848475,,debt_consolidation,Debt consolidation,703xx,LA,8.91,0,29049.78429,29049.78,24000,5049.78,0,0,0,Jul-18,312.06
68586833,35000,35000,35000,36 months,15.77,1226.53,D,D1,National Accounts Director ,4 years,MORTGAGE,120000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68586833,,credit_card,Credit card refinancing,231xx,VA,13.34,0,43400.11661,43400.12,35000,8400.12,0,0,0,Apr-18,11587
68406624,17125,17125,17125,60 months,27.99,533.1,G,G3,Paralegal,4 years,RENT,45000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68406624,,debt_consolidation,Debt consolidation,028xx,RI,17.44,0,25280.54159,25280.54,17125,8155.54,0,0,0,Dec-17,13792.01
68356089,30000,30000,30000,60 months,13.99,697.9,C,C4,System Administrator,9 years,MORTGAGE,70000,Source Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68356089,,debt_consolidation,Debt consolidation,636xx,MO,19.9,0,7028.39,7028.39,2150.73,1989.34,0,2888.32,28.8832,Jul-16,708.86
68577138,8000,8000,8000,36 months,10.78,261.08,B,B4,Teacher,2 years,MORTGAGE,43500,Source Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68577138,,debt_consolidation,Debt consolidation,765xx,TX,11.98,0,6739.03,6739.03,5035.11,1248.65,45,410.27,73.8486,Feb-18,276.08
68577155,5000,5000,5000,36 months,9.17,159.4,B,B2,Claims Manager,3 years,MORTGAGE,113000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68577155,,credit_card,Credit card refinancing,431xx,OH,26.45,1,5427.9860319463005,5427.99,5000,427.99,0,0,0,Feb-17,3521.56
68436237,9100,9100,9100,36 months,9.17,290.1,B,B2,Showroom Manager,5 years,MORTGAGE,70000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68436237,,credit_card,Credit card refinancing,023xx,MA,25.6,0,10431.93153,10431.93,9100,1331.93,0,0,0,Jan-19,290.02
68516197,1800,1800,1800,36 months,7.49,55.99,A,A4,Registra,10+ years,MORTGAGE,50000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68516197,,credit_card,Credit card refinancing,331xx,FL,8.28,0,1825.83,1825.83,1800,25.83,0,0,0,Jul-16,247.75
68506096,4850,4850,4850,36 months,7.49,150.85,A,A4,Contract Associate,< 1 year,MORTGAGE,56000,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68506096,,debt_consolidation,Debt consolidation,551xx,MN,6.15,0,5104.69,5104.69,4850,254.69,0,0,0,Oct-16,3902.94
67329305,24000,24000,24000,36 months,6.99,740.95,A,A3,Manager,10+ years,MORTGAGE,127000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67329305,,home_improvement,Home improvement,300xx,GA,12.07,1,26096.687991627998,26096.69,24000,2096.69,0,0,0,Sep-17,12041.94
67988731,8000,8000,8000,36 months,5.32,240.92,A,A1,dispatcher,10+ years,OWN,31500,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67988731,,debt_consolidation,Debt consolidation,761xx,TX,15.62,0,8667.000127286801,8667,8000,667,0,0,0,Dec-18,481.63
68212274,10000,10000,10000,36 months,9.17,318.79,B,B2,Sales,3 years,MORTGAGE,35000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68212274,,credit_card,Credit card refinancing,992xx,WA,11.69,0,11044.59986,11044.6,10000,1044.6,0,0,0,Jun-17,5956.7
68340540,30000,30000,30000,60 months,10.78,648.99,B,B4,police officer,10+ years,MORTGAGE,89000,Source Verified,15-Dec,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68340540,,debt_consolidation,,750xx,TX,17.72,0,24616.7,24616.7,17097.17,7519.53,0,0,0,Feb-19,648.99
68526208,9600,9600,9600,36 months,6.49,294.19,A,A2,Regional Sales Manager,4 years,RENT,64567.05,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68526208,,credit_card,Credit card refinancing,338xx,FL,10.48,0,10263.80605,10263.81,9600,663.81,0,0,0,May-17,5859.61
68574173,35000,35000,35000,60 months,19.48,917.19,E,E2,Teacher,10+ years,MORTGAGE,100000,Source Verified,15-Dec,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68574173,,debt_consolidation,Debt consolidation,600xx,IL,22.28,0,34758.53,34758.53,18145.4,16613.13,0,0,0,Feb-19,917.19
68584702,20000,20000,20000,60 months,18.99,518.71,E,E1,Office Manager,1 year,OWN,52000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68584702,,credit_card,Credit card refinancing,394xx,MS,26.93,0,25722.46392,25722.46,20000,5722.46,0,0,0,Sep-17,15919.72
68466335,10000,10000,10000,36 months,5.32,301.15,A,A1,manager,10+ years,OWN,32500,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68466335,,credit_card,Credit card refinancing,199xx,DE,12.15,0,10772.44,10772.44,10000,772.44,0,0,0,May-18,1236.7
68516214,6000,6000,6000,36 months,5.32,180.69,A,A1,A/R - A/P Clerk,10+ years,MORTGAGE,80000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68516214,,credit_card,Credit card refinancing,264xx,WV,13.5,0,6487.8078049406995,6487.81,6000,487.81,0,0,0,Oct-18,10.16
68523332,22000,22000,22000,36 months,5.32,662.53,A,A1,,,MORTGAGE,110000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68523332,,credit_card,Credit card refinancing,774xx,TX,7.21,0,23837.633604412997,23837.63,22000,1837.63,0,0,0,Jan-19,662.35
68546827,28000,28000,28000,60 months,11.99,622.71,C,C1,post closing,1 year,MORTGAGE,82000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68546827,,home_improvement,Home improvement,941xx,CA,10.57,0,29501.2,29501.2,28000,1501.2,0,0,0,Jun-16,27056.99
68516324,5000,5000,5000,36 months,7.91,156.48,A,A5,Commercial Relationship Manager,4 years,RENT,93000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68516324,,credit_card,Credit card refinancing,331xx,FL,14.3,2,5365.940432,5365.94,5000,365.94,0,0,0,Feb-17,3498.07
